FULL SYSTEM TEST
---------------
Populating A and B...
Calculating reference values of C...
CWRITE: low word, high word, address 0 | 0 @300 @308
data word val, addr: 7f0b9689f59c5797 | 108
data word val, addr: b9917702d1d86963 | 208
data word val, addr: 65052df13cc28a48 | 110
data word val, addr: 2715f8cc270acb90 | 210
data word val, addr: 708dd18195f292b9 | 118
data word val, addr: bbea812b8097697a | 218
data word val, addr: 5d9236963062a319 | 120
data word val, addr: ec7bfbbd50b03fe8 | 220
data word val, addr: 8052490d21cdc75a | 128
data word val, addr: 6a7b9130039ca450 | 228
data word val, addr: 9deaa3ddc15a8eef | 130
data word val, addr: 22d15e94f44dbd6e | 230
data word val, addr: a27527627c4a92dd | 138
data word val, addr: f2690bda5b9596a4 | 238
data word val, addr: 4c4128cea2a9c3bd | 100
data word val, addr: 462da51515613c18 | 200
data word val, addr: db952c8560ce0a91 | 108
data word val, addr: 2e82c4151d74d095 | 208
data word val, addr: b7c99241fb6c4897 | 110
data word val, addr: 92de1634f3ee86f7 | 210
data word val, addr: 44c63fe68f80c6fc | 118
data word val, addr: d65fcf3bcde57a | 218
data word val, addr: 1dd13d71cfd5ac4 | 120
data word val, addr: f7020e1ba579fc26 | 220
data word val, addr: 89814cdd154eaa9c | 128
data word val, addr: dc3204cbdd3aecd9 | 228
data word val, addr: dde019abe89668 | 130
data word val, addr: cefaf140a3f19b78 | 230
data word val, addr: e87cc0695c2d6638 | 138
data word val, addr: 5b09d5acc7777ed1 | 238
data word val, addr: 1b9c02626af97459 | 100
data word val, addr: 82f09a9d08985ba1 | 200
data word val, addr: 7031242f68f4c0cc | 108
data word val, addr: a84ff07a57018927 | 208
data word val, addr: b1eac96c2135506b | 110
data word val, addr: cc77ec38ce625deb | 210
data word val, addr: 2465f8e2908aee3d | 118
data word val, addr: 9466f2f575cb6563 | 218
data word val, addr: fc17e9f487589b60 | 120
data word val, addr: 8852c7d37fe25f99 | 220
data word val, addr: 4dd1543b43228f34 | 128
data word val, addr: 77722e9bdec6a05c | 228
data word val, addr: bd2bedb8166060a5 | 130
data word val, addr: 6211f386748e8052 | 230
data word val, addr: 6f0a9300fea21931 | 138
data word val, addr: 21f6c8ab7ab72764 | 238
data word val, addr: 553e354e69bf162b | 100
data word val, addr: 9eafb6225789c1ca | 200
data word val, addr: ccd4b808a5ee133a | 108
data word val, addr: ca19a061f89443da | 208
data word val, addr: 96f8bfba07680aa6 | 110
data word val, addr: 6e75547f48976545 | 210
data word val, addr: ee357fa79f38c7e3 | 118
data word val, addr: 75e533149ad203e7 | 218
data word val, addr: 66a5b58f105058ec | 120
data word val, addr: 31ae029b18e11172 | 220
data word val, addr: 9a59943b5a32daae | 128
data word val, addr: d631361f6a671584 | 228
data word val, addr: 47ecd01b9045af84 | 130
data word val, addr: a5969bc6d1df5b08 | 230
data word val, addr: 22450cc9fbcd4087 | 138
data word val, addr: 201b78a08991eb7 | 238
data word val, addr: 8a379c92e517132e | 200
data word val, addr: b9917702d1d86963 | 208
data word val, addr: 2715f8cc270acb90 | 210
data word val, addr: bbea812b8097697a | 218
data word val, addr: ec7bfbbd50b03fe8 | 220
data word val, addr: 6a7b9130039ca450 | 228
data word val, addr: 22d15e94f44dbd6e | 230
data word val, addr: f2690bda5b9596a4 | 238
data word val, addr: 462da51515613c18 | 200
data word val, addr: 2e82c4151d74d095 | 208
data word val, addr: 92de1634f3ee86f7 | 210
data word val, addr: d65fcf3bcde57a | 218
data word val, addr: f7020e1ba579fc26 | 220
data word val, addr: dc3204cbdd3aecd9 | 228
data word val, addr: cefaf140a3f19b78 | 230
data word val, addr: 5b09d5acc7777ed1 | 238
data word val, addr: 82f09a9d08985ba1 | 200
data word val, addr: a84ff07a57018927 | 208
data word val, addr: cc77ec38ce625deb | 210
data word val, addr: 9466f2f575cb6563 | 218
data word val, addr: 8852c7d37fe25f99 | 220
data word val, addr: 77722e9bdec6a05c | 228
data word val, addr: 6211f386748e8052 | 230
data word val, addr: 21f6c8ab7ab72764 | 238
data word val, addr: 9eafb6225789c1ca | 200
data word val, addr: ca19a061f89443da | 208
data word val, addr: 6e75547f48976545 | 210
data word val, addr: 75e533149ad203e7 | 218
data word val, addr: 31ae029b18e11172 | 220
data word val, addr: d631361f6a671584 | 228
data word val, addr: a5969bc6d1df5b08 | 230
data word val, addr: 201b78a08991eb7 | 238
Performing Calculation...
Reading Output from C...
low word, high word, address 3b46d5b5a26d90d1 | 7efc3e5de2b04e8e @300 @308
low word, high word, address f7910666fd6df667 | e3ec826d93d2340a @310 @318
low word, high word, address 622c846bb660458 | f4de6f508427f213 @320 @328
low word, high word, address 54041ecb85fc3f64 | 3b0117f00f9146d6 @330 @338
low word, high word, address b17c4fea3e696a7 | 1b3552f776642f28 @340 @348
low word, high word, address bc472f0d0fe686ff | 4c30accac46e37a @350 @358
low word, high word, address 15bf7fabeb118bce | 24ddd8820ac4f940 @360 @368
low word, high word, address dd58fab2063a40f2 | 35aa2961aecfde3c @370 @378
CWRITE: low word, high word, address 0 | 0 @300 @308
CWRITE: low word, high word, address 0 | 0 @310 @318
CWRITE: low word, high word, address 0 | 0 @320 @328
CWRITE: low word, high word, address 0 | 0 @330 @338
CWRITE: low word, high word, address 0 | 0 @340 @348
CWRITE: low word, high word, address 0 | 0 @350 @358
CWRITE: low word, high word, address 0 | 0 @360 @368
CWRITE: low word, high word, address 0 | 0 @370 @378
Loading A and B into AFU...
data word val, addr: 10b65de9dd66c984 | 100
data word val, addr: 5f7b462cd5721e20 | 200
data word val, addr: 7f0b9689f59c5797 | 108
data word val, addr: 793c0e34b8e6b904 | 208
data word val, addr: 65052df13cc28a48 | 110
data word val, addr: 16823833ceef8b | 210
data word val, addr: 708dd18195f292b9 | 118
data word val, addr: e5bb890cdd16880f | 218
data word val, addr: 5d9236963062a319 | 120
data word val, addr: fb35bedbe83c975f | 220
data word val, addr: 8052490d21cdc75a | 128
data word val, addr: d9a44293f6ab6a16 | 228
data word val, addr: 9deaa3ddc15a8eef | 130
data word val, addr: 72657735606f7080 | 230
data word val, addr: a27527627c4a92dd | 138
data word val, addr: 71a6b3852f3aa358 | 238
data word val, addr: 4c4128cea2a9c3bd | 100
data word val, addr: d91298c7e3d13f17 | 200
data word val, addr: db952c8560ce0a91 | 108
data word val, addr: 42a4ba7efe36e833 | 208
data word val, addr: b7c99241fb6c4897 | 110
data word val, addr: 83aef14e278cae42 | 210
data word val, addr: 44c63fe68f80c6fc | 118
data word val, addr: e1e8ef620c04b056 | 218
data word val, addr: 1dd13d71cfd5ac4 | 120
data word val, addr: db47073d6e4bc224 | 220
data word val, addr: 89814cdd154eaa9c | 128
data word val, addr: 6e558d8c2f318152 | 228
data word val, addr: dde019abe89668 | 130
data word val, addr: 940ba33abd227f0e | 230
data word val, addr: e87cc0695c2d6638 | 138
data word val, addr: c1b576a58595fafa | 238
data word val, addr: 1b9c02626af97459 | 100
data word val, addr: dc08b997072d7e81 | 200
data word val, addr: 7031242f68f4c0cc | 108
data word val, addr: b49c3a0d1b43212b | 208
data word val, addr: b1eac96c2135506b | 110
data word val, addr: 3dad76dc0a5870aa | 210
data word val, addr: 2465f8e2908aee3d | 118
data word val, addr: db0d43a4b88e8526 | 218
data word val, addr: fc17e9f487589b60 | 120
data word val, addr: 184101e4ec9ce0ab | 220
data word val, addr: 4dd1543b43228f34 | 128
data word val, addr: e627c86a746017ec | 228
data word val, addr: bd2bedb8166060a5 | 130
data word val, addr: dadcf5e0ae9c7150 | 230
data word val, addr: 6f0a9300fea21931 | 138
data word val, addr: d949e37f91aa7c7e | 238
data word val, addr: 553e354e69bf162b | 100
data word val, addr: ae5e71f125daf02d | 200
data word val, addr: ccd4b808a5ee133a | 108
data word val, addr: 966c17ef46da9cc2 | 208
data word val, addr: 96f8bfba07680aa6 | 110
data word val, addr: 1358bf23197cc9a2 | 210
data word val, addr: ee357fa79f38c7e3 | 118
data word val, addr: a4ce14a480debfb7 | 218
data word val, addr: 66a5b58f105058ec | 120
data word val, addr: 18e0808c6f13d574 | 220
data word val, addr: 9a59943b5a32daae | 128
data word val, addr: e7770a2cd732022f | 228
data word val, addr: 47ecd01b9045af84 | 130
data word val, addr: 33c3e9fa94057d2a | 230
data word val, addr: 22450cc9fbcd4087 | 138
data word val, addr: 236059524349f6ca | 238
data word val, addr: 5f7b462cd5721e20 | 200
data word val, addr: 793c0e34b8e6b904 | 208
data word val, addr: 16823833ceef8b | 210
data word val, addr: e5bb890cdd16880f | 218
data word val, addr: fb35bedbe83c975f | 220
data word val, addr: d9a44293f6ab6a16 | 228
data word val, addr: 72657735606f7080 | 230
data word val, addr: 71a6b3852f3aa358 | 238
data word val, addr: d91298c7e3d13f17 | 200
data word val, addr: 42a4ba7efe36e833 | 208
data word val, addr: 83aef14e278cae42 | 210
data word val, addr: e1e8ef620c04b056 | 218
data word val, addr: db47073d6e4bc224 | 220
data word val, addr: 6e558d8c2f318152 | 228
data word val, addr: 940ba33abd227f0e | 230
data word val, addr: c1b576a58595fafa | 238
data word val, addr: dc08b997072d7e81 | 200
data word val, addr: b49c3a0d1b43212b | 208
data word val, addr: 3dad76dc0a5870aa | 210
data word val, addr: db0d43a4b88e8526 | 218
data word val, addr: 184101e4ec9ce0ab | 220
data word val, addr: e627c86a746017ec | 228
data word val, addr: dadcf5e0ae9c7150 | 230
data word val, addr: d949e37f91aa7c7e | 238
data word val, addr: ae5e71f125daf02d | 200
data word val, addr: 966c17ef46da9cc2 | 208
data word val, addr: 1358bf23197cc9a2 | 210
data word val, addr: a4ce14a480debfb7 | 218
data word val, addr: 18e0808c6f13d574 | 220
data word val, addr: e7770a2cd732022f | 228
data word val, addr: 33c3e9fa94057d2a | 230
data word val, addr: 236059524349f6ca | 238
Performing Calculation...
Reading Output from C...
low word, high word, address 231d76b5141ce8ee | 941280baafd9b8e8 @300 @308
low word, high word, address 117d03d7c2f5122e | 52bfc17600a5ecd3 @310 @318
low word, high word, address 149b43e807704587 | 4ddbca00346a92c @320 @328
low word, high word, address 2de2be720ee7225e | c4d08198dcaeae1f @330 @338
low word, high word, address 1292c02aefa40bf8 | ca2b7c419559bdf7 @340 @348
low word, high word, address f56c2c07798bd9b3 | e39e466a7b5727cc @350 @358
low word, high word, address 29f3e3b9375ea342 | a3cf2a21eab44e53 @360 @368
low word, high word, address 32831f3e18a8ac42 | b4b20fd2d5cd2042 @370 @378
CWRITE: low word, high word, address 0 | 0 @300 @308
CWRITE: low word, high word, address 0 | 0 @310 @318
CWRITE: low word, high word, address 0 | 0 @320 @328
CWRITE: low word, high word, address 0 | 0 @330 @338
CWRITE: low word, high word, address 0 | 0 @340 @348
CWRITE: low word, high word, address 0 | 0 @350 @358
CWRITE: low word, high word, address 0 | 0 @360 @368
CWRITE: low word, high word, address 0 | 0 @370 @378
Loading A and B into AFU...
data word val, addr: 10b65de9dd66c984 | 100
data word val, addr: b78bda737eeddb9f | 200
data word val, addr: 7f0b9689f59c5797 | 108
data word val, addr: 2caa5a6e844a7060 | 208
data word val, addr: 65052df13cc28a48 | 110
data word val, addr: cec2e1aa249c0221 | 210
data word val, addr: 708dd18195f292b9 | 118
data word val, addr: ad90f730be5ecc65 | 218
data word val, addr: 5d9236963062a319 | 120
data word val, addr: 766dc5fc47b9e4b6 | 220
data word val, addr: 8052490d21cdc75a | 128
data word val, addr: 9b7b384be26b7f2d | 228
data word val, addr: 9deaa3ddc15a8eef | 130
data word val, addr: 2e4cf552f1d02e0d | 230
data word val, addr: a27527627c4a92dd | 138
data word val, addr: a62c12ed66114168 | 238
data word val, addr: 4c4128cea2a9c3bd | 100
data word val, addr: 97010f918eb8d4de | 200
data word val, addr: db952c8560ce0a91 | 108
data word val, addr: a1959ed2747309fa | 208
data word val, addr: b7c99241fb6c4897 | 110
data word val, addr: e3f60499a98592f9 | 210
data word val, addr: 44c63fe68f80c6fc | 118
data word val, addr: f243ed5e1f5864ea | 218
data word val, addr: 1dd13d71cfd5ac4 | 120
data word val, addr: 85366ea328f4ea57 | 220
data word val, addr: 89814cdd154eaa9c | 128
data word val, addr: d1ebda790effcf7 | 228
data word val, addr: dde019abe89668 | 130
data word val, addr: 1250f8f1dd5becd3 | 230
data word val, addr: e87cc0695c2d6638 | 138
data word val, addr: f5f4473cb61d3456 | 238
data word val, addr: 1b9c02626af97459 | 100
data word val, addr: dd55f9bfab49e73e | 200
data word val, addr: 7031242f68f4c0cc | 108
data word val, addr: ef440dd34f334f2 | 208
data word val, addr: b1eac96c2135506b | 110
data word val, addr: 21f991d712ac796f | 210
data word val, addr: 2465f8e2908aee3d | 118
data word val, addr: 6f471ffe41380251 | 218
data word val, addr: fc17e9f487589b60 | 120
data word val, addr: ee18064a9917ab55 | 220
data word val, addr: 4dd1543b43228f34 | 128
data word val, addr: 22f792392cc276d2 | 228
data word val, addr: bd2bedb8166060a5 | 130
data word val, addr: e2d20d3fc808c471 | 230
data word val, addr: 6f0a9300fea21931 | 138
data word val, addr: bcbe9b9bcb70991d | 238
data word val, addr: 553e354e69bf162b | 100
data word val, addr: 589e01adf27d6344 | 200
data word val, addr: ccd4b808a5ee133a | 108
data word val, addr: 98d5f0913d909f65 | 208
data word val, addr: 96f8bfba07680aa6 | 110
data word val, addr: 9d9f6e755e1a731d | 210
data word val, addr: ee357fa79f38c7e3 | 118
data word val, addr: d86fcfdceb093950 | 218
data word val, addr: 66a5b58f105058ec | 120
data word val, addr: 11e14b5084a54f63 | 220
data word val, addr: 9a59943b5a32daae | 128
data word val, addr: 46d7b6455a9526ba | 228
data word val, addr: 47ecd01b9045af84 | 130
data word val, addr: cae52a44e8c4e8e3 | 230
data word val, addr: 22450cc9fbcd4087 | 138
data word val, addr: 87dc434da3c7932d | 238
data word val, addr: b78bda737eeddb9f | 200
data word val, addr: 2caa5a6e844a7060 | 208
data word val, addr: cec2e1aa249c0221 | 210
data word val, addr: ad90f730be5ecc65 | 218
data word val, addr: 766dc5fc47b9e4b6 | 220
data word val, addr: 9b7b384be26b7f2d | 228
data word val, addr: 2e4cf552f1d02e0d | 230
data word val, addr: a62c12ed66114168 | 238
data word val, addr: 97010f918eb8d4de | 200
data word val, addr: a1959ed2747309fa | 208
data word val, addr: e3f60499a98592f9 | 210
data word val, addr: f243ed5e1f5864ea | 218
data word val, addr: 85366ea328f4ea57 | 220
data word val, addr: d1ebda790effcf7 | 228
data word val, addr: 1250f8f1dd5becd3 | 230
data word val, addr: f5f4473cb61d3456 | 238
data word val, addr: dd55f9bfab49e73e | 200
data word val, addr: ef440dd34f334f2 | 208
data word val, addr: 21f991d712ac796f | 210
data word val, addr: 6f471ffe41380251 | 218
data word val, addr: ee18064a9917ab55 | 220
data word val, addr: 22f792392cc276d2 | 228
data word val, addr: e2d20d3fc808c471 | 230
data word val, addr: bcbe9b9bcb70991d | 238
data word val, addr: 589e01adf27d6344 | 200
data word val, addr: 98d5f0913d909f65 | 208
data word val, addr: 9d9f6e755e1a731d | 210
data word val, addr: d86fcfdceb093950 | 218
data word val, addr: 11e14b5084a54f63 | 220
data word val, addr: 46d7b6455a9526ba | 228
data word val, addr: cae52a44e8c4e8e3 | 230
data word val, addr: 87dc434da3c7932d | 238
Performing Calculation...
Reading Output from C...
low word, high word, address ee6900cc292f3370 | cf1e516e11e68a8d @300 @308
low word, high word, address b4543f0931587b19 | c4ae34a475df2a6 @310 @318
low word, high word, address 62ec2389e7cefdae | 94911d94e56a153e @320 @328
low word, high word, address 419af03bee1c09be | c2bb1c0f0921688c @330 @338
low word, high word, address 42881d60f4f23b8d | 4b8fc339fd8cb2b0 @340 @348
low word, high word, address fb790beae3fba835 | ba12e2e4116035 @350 @358
low word, high word, address 26c9866896af9edf | 2783e0b3bf7882ef @360 @368
low word, high word, address f8cbcc5ec21ce8c1 | 14463bd2b783f5c0 @370 @378
CWRITE: low word, high word, address 0 | 0 @300 @308
CWRITE: low word, high word, address 0 | 0 @310 @318
CWRITE: low word, high word, address 0 | 0 @320 @328
CWRITE: low word, high word, address 0 | 0 @330 @338
CWRITE: low word, high word, address 0 | 0 @340 @348
CWRITE: low word, high word, address 0 | 0 @350 @358
CWRITE: low word, high word, address 0 | 0 @360 @368
CWRITE: low word, high word, address 0 | 0 @370 @378
Loading A and B into AFU...
data word val, addr: e061479518d1f16f | 100
data word val, addr: ebf5bd1a50e0aa55 | 200
data word val, addr: 6ffed2c35140dbd7 | 108
data word val, addr: 3b9212959ac4ab1a | 208
data word val, addr: acdd1376921eaf20 | 110
data word val, addr: 57b3b47b5d3977f9 | 210
data word val, addr: c8f08b38c17b9124 | 118
data word val, addr: 6c9c2f2f400c13a6 | 218
data word val, addr: d7f72333a60ff4ec | 120
data word val, addr: 15ddb2235d7e3903 | 220
data word val, addr: e4152af66aa04f43 | 128
data word val, addr: 30898b075032cd8 | 228
data word val, addr: 4abfdbe4d7dfb964 | 130
data word val, addr: cbc795b1c1652ab9 | 230
data word val, addr: 890b7c3a9bd0d3a2 | 138
data word val, addr: c3ae0389755033e5 | 238
data word val, addr: 10134f5491be9c0e | 100
data word val, addr: 3549e8f2a632e2c | 200
data word val, addr: 4fd052c0357010b3 | 108
data word val, addr: b5b1a5f87ec192ca | 208
data word val, addr: 7b2d0f40925f56e9 | 110
data word val, addr: bf1d23607272bd0d | 210
data word val, addr: 9370082377110413 | 118
data word val, addr: b3836ddedfb3eee6 | 218
data word val, addr: 379a1ee12051eac1 | 120
data word val, addr: f5d97ba84534a35d | 220
data word val, addr: 9c346412ba731be8 | 128
data word val, addr: 3fc5258a4250b281 | 228
data word val, addr: 96fd8648ac15b966 | 130
data word val, addr: 99f02f1696d112a9 | 230
data word val, addr: 2bfe07776f6cfea6 | 138
data word val, addr: 79640e6a03283ea8 | 238
data word val, addr: 224f26d8cff1152d | 100
data word val, addr: 68b71fab5170133b | 200
data word val, addr: 6381ad3b3a57f1e0 | 108
data word val, addr: 28741377982c4912 | 208
data word val, addr: 98d30119c914c452 | 110
data word val, addr: 22f577415969f75a | 210
data word val, addr: cd49445199804d89 | 118
data word val, addr: 8aa38b4314dab723 | 218
data word val, addr: e956e808c1b976d1 | 120
data word val, addr: e8707c6b600e6e00 | 220
data word val, addr: b77e41b340fdf476 | 128
data word val, addr: 6f934dd3a911fd84 | 228
data word val, addr: 3874123505c94591 | 130
data word val, addr: c213631913f96200 | 230
data word val, addr: 9db340d803d70e2b | 138
data word val, addr: 3a34ae2e07d86d34 | 238
data word val, addr: 7db0c5e6ef5638a9 | 100
data word val, addr: dccf6fe6ce3c95cb | 200
data word val, addr: e82d266f0cf33fc3 | 108
data word val, addr: 75313cee71883554 | 208
data word val, addr: decefee448519a19 | 110
data word val, addr: 5f0554abe0c264bc | 210
data word val, addr: 3365b3ae771dc0f0 | 118
data word val, addr: 24b0dd2e521228ae | 218
data word val, addr: e1ce06a2c38f6da | 120
data word val, addr: d49da6cf512bf0e3 | 220
data word val, addr: bab5a5ed49a8803 | 128
data word val, addr: b0eb447b940ef41e | 228
data word val, addr: ee513c0eb8805b2f | 130
data word val, addr: 2afe24373ade445a | 230
data word val, addr: bc12149c935401ad | 138
data word val, addr: f4f6f3e5f8fe19b8 | 238
data word val, addr: ebf5bd1a50e0aa55 | 200
data word val, addr: 3b9212959ac4ab1a | 208
data word val, addr: 57b3b47b5d3977f9 | 210
data word val, addr: 6c9c2f2f400c13a6 | 218
data word val, addr: 15ddb2235d7e3903 | 220
data word val, addr: 30898b075032cd8 | 228
data word val, addr: cbc795b1c1652ab9 | 230
data word val, addr: c3ae0389755033e5 | 238
data word val, addr: 3549e8f2a632e2c | 200
data word val, addr: b5b1a5f87ec192ca | 208
data word val, addr: bf1d23607272bd0d | 210
data word val, addr: b3836ddedfb3eee6 | 218
data word val, addr: f5d97ba84534a35d | 220
data word val, addr: 3fc5258a4250b281 | 228
data word val, addr: 99f02f1696d112a9 | 230
data word val, addr: 79640e6a03283ea8 | 238
data word val, addr: 68b71fab5170133b | 200
data word val, addr: 28741377982c4912 | 208
data word val, addr: 22f577415969f75a | 210
data word val, addr: 8aa38b4314dab723 | 218
data word val, addr: e8707c6b600e6e00 | 220
data word val, addr: 6f934dd3a911fd84 | 228
data word val, addr: c213631913f96200 | 230
data word val, addr: 3a34ae2e07d86d34 | 238
data word val, addr: dccf6fe6ce3c95cb | 200
data word val, addr: 75313cee71883554 | 208
data word val, addr: 5f0554abe0c264bc | 210
data word val, addr: 24b0dd2e521228ae | 218
data word val, addr: d49da6cf512bf0e3 | 220
data word val, addr: b0eb447b940ef41e | 228
data word val, addr: 2afe24373ade445a | 230
data word val, addr: f4f6f3e5f8fe19b8 | 238
Performing Calculation...
Reading Output from C...
low word, high word, address f0acd4bdc98bf84e | d9300bf0cf18cb7e @300 @308
low word, high word, address 3578232e3e1ecbb9 | 132ec2902b690bfa @310 @318
low word, high word, address 2f7222c01cfd393b | eba95689b6cd5b5e @320 @328
low word, high word, address 1da0305437d730bf | 6912bf3e331acc5 @330 @338
low word, high word, address ff7b0d9512b91952 | ee3b2debd4f00b8a @340 @348
low word, high word, address eaafcfcfad5df214 | 1acdd59e0cdcc32a @350 @358
low word, high word, address 3c09ea23db1538fc | c4042d9816b409d8 @360 @368
low word, high word, address de8404071d09f7d8 | e2b56ce1c71bf4c2 @370 @378
CWRITE: low word, high word, address 0 | 0 @300 @308
CWRITE: low word, high word, address 0 | 0 @310 @318
CWRITE: low word, high word, address 0 | 0 @320 @328
CWRITE: low word, high word, address 0 | 0 @330 @338
CWRITE: low word, high word, address 0 | 0 @340 @348
CWRITE: low word, high word, address 0 | 0 @350 @358
CWRITE: low word, high word, address 0 | 0 @360 @368
CWRITE: low word, high word, address 0 | 0 @370 @378
Loading A and B into AFU...
data word val, addr: e061479518d1f16f | 100
data word val, addr: 8a379c92e517132e | 200
data word val, addr: 6ffed2c35140dbd7 | 108
data word val, addr: b9917702d1d86963 | 208
data word val, addr: acdd1376921eaf20 | 110
data word val, addr: 2715f8cc270acb90 | 210
data word val, addr: c8f08b38c17b9124 | 118
data word val, addr: bbea812b8097697a | 218
data word val, addr: d7f72333a60ff4ec | 120
data word val, addr: ec7bfbbd50b03fe8 | 220
data word val, addr: e4152af66aa04f43 | 128
data word val, addr: 6a7b9130039ca450 | 228
data word val, addr: 4abfdbe4d7dfb964 | 130
data word val, addr: 22d15e94f44dbd6e | 230
data word val, addr: 890b7c3a9bd0d3a2 | 138
data word val, addr: f2690bda5b9596a4 | 238
data word val, addr: 10134f5491be9c0e | 100
data word val, addr: 462da51515613c18 | 200
data word val, addr: 4fd052c0357010b3 | 108
data word val, addr: 2e82c4151d74d095 | 208
data word val, addr: 7b2d0f40925f56e9 | 110
data word val, addr: 92de1634f3ee86f7 | 210
data word val, addr: 9370082377110413 | 118
data word val, addr: d65fcf3bcde57a | 218
data word val, addr: 379a1ee12051eac1 | 120
data word val, addr: f7020e1ba579fc26 | 220
data word val, addr: 9c346412ba731be8 | 128
data word val, addr: dc3204cbdd3aecd9 | 228
data word val, addr: 96fd8648ac15b966 | 130
data word val, addr: cefaf140a3f19b78 | 230
data word val, addr: 2bfe07776f6cfea6 | 138
data word val, addr: 5b09d5acc7777ed1 | 238
data word val, addr: 224f26d8cff1152d | 100
data word val, addr: 82f09a9d08985ba1 | 200
data word val, addr: 6381ad3b3a57f1e0 | 108
data word val, addr: a84ff07a57018927 | 208
data word val, addr: 98d30119c914c452 | 110
data word val, addr: cc77ec38ce625deb | 210
data word val, addr: cd49445199804d89 | 118
data word val, addr: 9466f2f575cb6563 | 218
data word val, addr: e956e808c1b976d1 | 120
data word val, addr: 8852c7d37fe25f99 | 220
data word val, addr: b77e41b340fdf476 | 128
data word val, addr: 77722e9bdec6a05c | 228
data word val, addr: 3874123505c94591 | 130
data word val, addr: 6211f386748e8052 | 230
data word val, addr: 9db340d803d70e2b | 138
data word val, addr: 21f6c8ab7ab72764 | 238
data word val, addr: 7db0c5e6ef5638a9 | 100
data word val, addr: 9eafb6225789c1ca | 200
data word val, addr: e82d266f0cf33fc3 | 108
data word val, addr: ca19a061f89443da | 208
data word val, addr: decefee448519a19 | 110
data word val, addr: 6e75547f48976545 | 210
data word val, addr: 3365b3ae771dc0f0 | 118
data word val, addr: 75e533149ad203e7 | 218
data word val, addr: e1ce06a2c38f6da | 120
data word val, addr: 31ae029b18e11172 | 220
data word val, addr: bab5a5ed49a8803 | 128
data word val, addr: d631361f6a671584 | 228
data word val, addr: ee513c0eb8805b2f | 130
data word val, addr: a5969bc6d1df5b08 | 230
data word val, addr: bc12149c935401ad | 138
data word val, addr: 201b78a08991eb7 | 238
data word val, addr: 8a379c92e517132e | 200
data word val, addr: b9917702d1d86963 | 208
data word val, addr: 2715f8cc270acb90 | 210
data word val, addr: bbea812b8097697a | 218
data word val, addr: ec7bfbbd50b03fe8 | 220
data word val, addr: 6a7b9130039ca450 | 228
data word val, addr: 22d15e94f44dbd6e | 230
data word val, addr: f2690bda5b9596a4 | 238
data word val, addr: 462da51515613c18 | 200
data word val, addr: 2e82c4151d74d095 | 208
data word val, addr: 92de1634f3ee86f7 | 210
data word val, addr: d65fcf3bcde57a | 218
data word val, addr: f7020e1ba579fc26 | 220
data word val, addr: dc3204cbdd3aecd9 | 228
data word val, addr: cefaf140a3f19b78 | 230
data word val, addr: 5b09d5acc7777ed1 | 238
data word val, addr: 82f09a9d08985ba1 | 200
data word val, addr: a84ff07a57018927 | 208
data word val, addr: cc77ec38ce625deb | 210
data word val, addr: 9466f2f575cb6563 | 218
data word val, addr: 8852c7d37fe25f99 | 220
data word val, addr: 77722e9bdec6a05c | 228
data word val, addr: 6211f386748e8052 | 230
data word val, addr: 21f6c8ab7ab72764 | 238
data word val, addr: 9eafb6225789c1ca | 200
data word val, addr: ca19a061f89443da | 208
data word val, addr: 6e75547f48976545 | 210
data word val, addr: 75e533149ad203e7 | 218
data word val, addr: 31ae029b18e11172 | 220
data word val, addr: d631361f6a671584 | 228
data word val, addr: a5969bc6d1df5b08 | 230
data word val, addr: 201b78a08991eb7 | 238
Performing Calculation...
Reading Output from C...
low word, high word, address b35c30e4d5ad838b | f7c2e834c8c7e2e9 @300 @308
low word, high word, address 51d969d5d6c385 | fc760002edce09a4 @310 @318
low word, high word, address 4ff22a1beffaaee7 | 28875bb5e87ad8f6 @320 @328
low word, high word, address 3fcb6205f50b6b25 | fe071607031bb691 @330 @338
low word, high word, address 35cb1666e4e1d756 | 32a52407192df96f @340 @348
low word, high word, address 993ccf305945a841 | b681db31cd750eec @350 @358
low word, high word, address 26210854d918b1f3 | d1cf4024c935e51f @360 @368
low word, high word, address 2620189fd72f1361 | 828028ad0b6f35eb @370 @378
CWRITE: low word, high word, address 0 | 0 @300 @308
CWRITE: low word, high word, address 0 | 0 @310 @318
CWRITE: low word, high word, address 0 | 0 @320 @328
CWRITE: low word, high word, address 0 | 0 @330 @338
CWRITE: low word, high word, address 0 | 0 @340 @348
CWRITE: low word, high word, address 0 | 0 @350 @358
CWRITE: low word, high word, address 0 | 0 @360 @368
CWRITE: low word, high word, address 0 | 0 @370 @378
Loading A and B into AFU...
data word val, addr: e061479518d1f16f | 100
data word val, addr: 5f7b462cd5721e20 | 200
data word val, addr: 6ffed2c35140dbd7 | 108
data word val, addr: 793c0e34b8e6b904 | 208
data word val, addr: acdd1376921eaf20 | 110
data word val, addr: 16823833ceef8b | 210
data word val, addr: c8f08b38c17b9124 | 118
data word val, addr: e5bb890cdd16880f | 218
data word val, addr: d7f72333a60ff4ec | 120
data word val, addr: fb35bedbe83c975f | 220
data word val, addr: e4152af66aa04f43 | 128
data word val, addr: d9a44293f6ab6a16 | 228
data word val, addr: 4abfdbe4d7dfb964 | 130
data word val, addr: 72657735606f7080 | 230
data word val, addr: 890b7c3a9bd0d3a2 | 138
